date,stp_unit_id,demand_kld,temperature,rainfall,capacity_kld
2023-09-18,PSTP007,198.86,22.35,0,360.0
2023-09-19,PSTP007,193.93,21.99,10,360.0
2023-09-20,PSTP007,199.05,23.8,0,360.0
2023-09-21,PSTP007,201.99,26.77,0,360.0
2023-09-22,PSTP007,210.22,24.2,10,360.0
2023-09-23,PSTP007,211.07,24.16,0,360.0
2023-09-24,PSTP007,200.05,22.06,5,360.0
2023-09-25,PSTP007,196.91,23.1,20,360.0
2023-09-26,PSTP007,201.94,25.42,0,360.0
2023-09-27,PSTP007,203.66,27.85,0,360.0
2023-09-28,PSTP007,207.09,26.05,0,360.0
2023-09-29,PSTP007,206.26,23.52,0,360.0
2023-09-30,PSTP007,199.66,23.75,0,360.0
2023-10-01,PSTP007,205.94,25.11,0,360.0
2023-10-02,PSTP007,204.68,23.1,0,360.0
2023-10-03,PSTP007,213.25,26.93,0,360.0
2023-10-04,PSTP007,205.92,27.13,0,360.0
2023-10-05,PSTP007,208.33,28.35,20,360.0
2023-10-06,PSTP007,196.51,24.25,0,360.0
2023-10-07,PSTP007,195.78,20.9,0,360.0
2023-10-08,PSTP007,199.42,20.34,0,360.0
2023-10-09,PSTP007,196.36,23.39,10,360.0
2023-10-10,PSTP007,201.36,26.62,0,360.0
2023-10-11,PSTP007,207.28,24.02,0,360.0
2023-10-12,PSTP007,206.43,27.6,0,360.0
2023-10-13,PSTP007,201.08,22.75,0,360.0
2023-10-14,PSTP007,198.41,22.31,0,360.0
2023-10-15,PSTP007,199.33,26.78,0,360.0
2023-10-16,PSTP007,197.95,26.31,0,360.0
2023-10-17,PSTP007,196.95,25.81,0,360.0
2023-10-18,PSTP007,196.66,25.14,10,360.0
2023-10-19,PSTP007,195.27,22.4,0,360.0
2023-10-20,PSTP007,196.15,25.55,5,360.0
2023-10-21,PSTP007,202.39,29.96,0,360.0
2023-10-22,PSTP007,201.76,23.2,5,360.0
2023-10-23,PSTP007,205.25,21.96,0,360.0
2023-10-24,PSTP007,206.9,26.06,0,360.0
2023-10-25,PSTP007,195.05,26.56,0,360.0
2023-10-26,PSTP007,209.1,22.03,0,360.0
2023-10-27,PSTP007,206.77,24.31,0,360.0
2023-10-28,PSTP007,208.27,25.02,0,360.0
2023-10-29,PSTP007,208.39,24.02,0,360.0
2023-10-30,PSTP007,196.51,26.04,0,360.0
2023-10-31,PSTP007,200.68,28.44,0,360.0
2023-11-01,PSTP007,204.95,23.68,0,360.0
2023-11-02,PSTP007,213.61,27.41,0,360.0
2023-11-03,PSTP007,210.51,23.78,5,360.0
2023-11-04,PSTP007,211.84,28.17,0,360.0
2023-11-05,PSTP007,223.53,24.21,0,360.0
2023-11-06,PSTP007,201.5,24.97,10,360.0
2023-11-07,PSTP007,197.49,23.46,0,360.0
2023-11-08,PSTP007,195.24,21.55,0,360.0
2023-11-09,PSTP007,204.85,28.01,0,360.0
2023-11-10,PSTP007,215.03,30.29,0,360.0
2023-11-11,PSTP007,201.6,26.94,5,360.0
2023-11-12,PSTP007,207.7,25.52,0,360.0
2023-11-13,PSTP007,216.42,25.87,0,360.0
2023-11-14,PSTP007,212.06,25.8,10,360.0
2023-11-15,PSTP007,200.22,25.99,5,360.0
2023-11-16,PSTP007,202.17,26.18,0,360.0
2023-11-17,PSTP007,213.42,26.77,0,360.0
2023-11-18,PSTP007,210.6,29.91,0,360.0
2023-11-19,PSTP007,208.69,27.83,0,360.0
2023-11-20,PSTP007,206.47,24.65,10,360.0
2023-11-21,PSTP007,198.64,26.42,5,360.0
2023-11-22,PSTP007,193.86,26.55,0,360.0
2023-11-23,PSTP007,209.56,27.11,5,360.0
2023-11-24,PSTP007,216.15,27.01,0,360.0
2023-11-25,PSTP007,217.27,22.19,0,360.0
2023-11-26,PSTP007,219.53,26.26,0,360.0
2023-11-27,PSTP007,203.46,24.35,0,360.0
2023-11-28,PSTP007,196.16,18.64,0,360.0
2023-11-29,PSTP007,192.62,29.45,5,360.0
2023-11-30,PSTP007,204.41,27.15,0,360.0
2023-12-01,PSTP007,204.92,25.22,0,360.0
2023-12-02,PSTP007,213.22,27.31,0,360.0
2023-12-03,PSTP007,215.4,28.18,5,360.0
2023-12-04,PSTP007,216.67,27.18,10,360.0
2023-12-05,PSTP007,217.99,26.76,0,360.0
2023-12-06,PSTP007,220.69,28.72,0,360.0
2023-12-07,PSTP007,220.21,27.2,0,360.0
2023-12-08,PSTP007,214.01,27.76,5,360.0
2023-12-09,PSTP007,204.92,28.05,0,360.0
2023-12-10,PSTP007,201.68,27.94,0,360.0
2023-12-11,PSTP007,208.61,27.12,0,360.0
2023-12-12,PSTP007,223.3,32.47,0,360.0
2023-12-13,PSTP007,225.83,30.54,0,360.0
2023-12-14,PSTP007,218.41,28.78,0,360.0
2023-12-15,PSTP007,225.42,29.46,0,360.0
2023-12-16,PSTP007,227.75,30.49,0,360.0
2023-12-17,PSTP007,212.38,26.4,5,360.0
2023-12-18,PSTP007,211.76,28.73,20,360.0
2023-12-19,PSTP007,221.38,27.68,0,360.0
2023-12-20,PSTP007,215.93,26.64,0,360.0
2023-12-21,PSTP007,210.92,31.96,5,360.0
2023-12-22,PSTP007,211.08,27.13,0,360.0
2023-12-23,PSTP007,217.42,30.54,0,360.0
2023-12-24,PSTP007,226.89,29.42,0,360.0
2023-12-25,PSTP007,221.79,29.1,0,360.0
2023-12-26,PSTP007,212.05,29.54,5,360.0
2023-12-27,PSTP007,228.74,30.72,0,360.0
2023-12-28,PSTP007,229.33,30.52,0,360.0
2023-12-29,PSTP007,224.09,28.14,0,360.0
2023-12-30,PSTP007,223.07,29.42,5,360.0
2023-12-31,PSTP007,233.43,32.01,0,360.0
2024-01-01,PSTP007,231.13,31.25,5,360.0
2024-01-02,PSTP007,227.82,28.64,0,360.0
2024-01-03,PSTP007,221.36,33.06,10,360.0
2024-01-04,PSTP007,222.72,29.29,5,360.0
2024-01-05,PSTP007,228.54,31.43,0,360.0
2024-01-06,PSTP007,225.03,30.59,0,360.0
2024-01-07,PSTP007,224.93,31.31,5,360.0
2024-01-08,PSTP007,230.97,28.88,0,360.0
2024-01-09,PSTP007,240.29,29.85,10,360.0
2024-01-10,PSTP007,233.91,29.98,0,360.0
2024-01-11,PSTP007,244.0,32.15,0,360.0
2024-01-12,PSTP007,233.83,30.88,0,360.0
2024-01-13,PSTP007,231.81,32.47,0,360.0
2024-01-14,PSTP007,217.41,30.74,0,360.0
2024-01-15,PSTP007,225.04,32.25,0,360.0
2024-01-16,PSTP007,225.38,32.07,20,360.0
2024-01-17,PSTP007,228.95,29.24,0,360.0
2024-01-18,PSTP007,238.64,34.59,0,360.0
2024-01-19,PSTP007,244.32,33.94,0,360.0
2024-01-20,PSTP007,241.36,28.87,0,360.0
2024-01-21,PSTP007,234.99,28.4,5,360.0
2024-01-22,PSTP007,239.67,32.96,0,360.0
2024-01-23,PSTP007,241.86,29.81,10,360.0
2024-01-24,PSTP007,238.59,32.97,0,360.0
2024-01-25,PSTP007,239.14,33.33,5,360.0
2024-01-26,PSTP007,232.59,30.49,5,360.0
2024-01-27,PSTP007,228.2,37.77,0,360.0
2024-01-28,PSTP007,224.45,29.77,0,360.0
2024-01-29,PSTP007,240.54,35.41,0,360.0
2024-01-30,PSTP007,248.8,34.1,5,360.0
2024-01-31,PSTP007,247.48,34.96,5,360.0
2024-02-01,PSTP007,235.97,29.06,10,360.0
2024-02-02,PSTP007,242.37,33.96,0,360.0
2024-02-03,PSTP007,243.56,31.49,0,360.0
2024-02-04,PSTP007,240.59,33.95,0,360.0
2024-02-05,PSTP007,236.24,31.49,0,360.0
2024-02-06,PSTP007,238.14,35.26,5,360.0
2024-02-07,PSTP007,249.18,31.12,0,360.0
2024-02-08,PSTP007,242.24,29.8,5,360.0
2024-02-09,PSTP007,246.98,36.36,0,360.0
2024-02-10,PSTP007,264.33,34.47,0,360.0
2024-02-11,PSTP007,253.19,35.37,0,360.0
2024-02-12,PSTP007,264.19,37.55,10,360.0
2024-02-13,PSTP007,260.1,31.87,0,360.0
2024-02-14,PSTP007,255.04,34.23,0,360.0
2024-02-15,PSTP007,255.68,35.77,0,360.0
2024-02-16,PSTP007,258.55,35.75,0,360.0
2024-02-17,PSTP007,264.34,34.93,0,360.0
2024-02-18,PSTP007,265.23,33.67,0,360.0
2024-02-19,PSTP007,267.14,31.44,0,360.0
2024-02-20,PSTP007,260.4,33.5,0,360.0
2024-02-21,PSTP007,261.18,35.38,0,360.0
2024-02-22,PSTP007,257.93,33.19,10,360.0
2024-02-23,PSTP007,262.05,37.69,0,360.0
2024-02-24,PSTP007,244.83,35.27,10,360.0
2024-02-25,PSTP007,240.85,35.46,10,360.0
2024-02-26,PSTP007,242.3,36.52,10,360.0
2024-02-27,PSTP007,252.42,33.39,0,360.0
2024-02-28,PSTP007,262.11,35.86,0,360.0
2024-02-29,PSTP007,260.32,35.39,0,360.0
2024-03-01,PSTP007,261.83,35.67,5,360.0
2024-03-02,PSTP007,268.81,36.69,0,360.0
2024-03-03,PSTP007,268.9,35.85,0,360.0
2024-03-04,PSTP007,262.96,34.88,0,360.0
2024-03-05,PSTP007,256.77,33.6,0,360.0
2024-03-06,PSTP007,255.88,36.35,0,360.0
2024-03-07,PSTP007,258.35,33.24,0,360.0
2024-03-08,PSTP007,258.84,38.08,0,360.0
2024-03-09,PSTP007,249.89,36.67,0,360.0
2024-03-10,PSTP007,256.22,39.17,5,360.0
2024-03-11,PSTP007,263.48,37.57,10,360.0
2024-03-12,PSTP007,271.65,39.09,5,360.0
2024-03-13,PSTP007,275.89,38.1,0,360.0
2024-03-14,PSTP007,268.07,33.73,0,360.0
2024-03-15,PSTP007,266.64,35.93,0,360.0
2024-03-16,PSTP007,268.34,34.51,5,360.0
2024-03-17,PSTP007,272.08,38.88,0,360.0
2024-03-18,PSTP007,276.77,40.06,0,360.0
2024-03-19,PSTP007,266.24,35.89,20,360.0
2024-03-20,PSTP007,270.0,34.84,0,360.0
2024-03-21,PSTP007,278.3,34.78,0,360.0
2024-03-22,PSTP007,271.11,37.21,20,360.0
2024-03-23,PSTP007,279.83,34.78,0,360.0
2024-03-24,PSTP007,267.18,34.59,0,360.0
2024-03-25,PSTP007,262.38,34.89,0,360.0
2024-03-26,PSTP007,249.0,34.77,0,360.0
2024-03-27,PSTP007,252.24,34.23,0,360.0
2024-03-28,PSTP007,255.93,36.2,0,360.0
2024-03-29,PSTP007,269.02,34.82,0,360.0
2024-03-30,PSTP007,259.31,36.11,0,360.0
2024-03-31,PSTP007,257.85,39.37,5,360.0
2024-04-01,PSTP007,262.5,34.78,0,360.0
2024-04-02,PSTP007,260.4,36.47,0,360.0
2024-04-03,PSTP007,268.27,32.85,0,360.0
2024-04-04,PSTP007,268.56,37.6,0,360.0
2024-04-05,PSTP007,270.96,38.71,0,360.0
2024-04-06,PSTP007,261.27,36.31,0,360.0
2024-04-07,PSTP007,266.42,37.78,0,360.0
2024-04-08,PSTP007,268.8,33.69,0,360.0
2024-04-09,PSTP007,262.14,36.07,0,360.0
2024-04-10,PSTP007,252.98,35.98,0,360.0
2024-04-11,PSTP007,249.49,36.62,0,360.0
2024-04-12,PSTP007,243.28,37.38,0,360.0
2024-04-13,PSTP007,253.8,37.05,0,360.0
2024-04-14,PSTP007,252.62,38.66,0,360.0
2024-04-15,PSTP007,245.48,36.69,0,360.0
2024-04-16,PSTP007,232.22,35.23,5,360.0
2024-04-17,PSTP007,243.14,31.3,0,360.0
2024-04-18,PSTP007,234.12,36.6,0,360.0
2024-04-19,PSTP007,241.43,35.1,0,360.0
2024-04-20,PSTP007,234.8,33.16,0,360.0
2024-04-21,PSTP007,229.03,35.67,0,360.0
2024-04-22,PSTP007,235.61,37.12,0,360.0
2024-04-23,PSTP007,245.1,38.23,0,360.0
2024-04-24,PSTP007,257.81,35.82,0,360.0
2024-04-25,PSTP007,260.83,35.8,0,360.0
2024-04-26,PSTP007,270.88,34.6,0,360.0
2024-04-27,PSTP007,262.47,36.3,0,360.0
2024-04-28,PSTP007,249.84,36.59,0,360.0
2024-04-29,PSTP007,263.83,35.35,0,360.0
2024-04-30,PSTP007,274.41,35.21,0,360.0
2024-05-01,PSTP007,274.96,34.75,0,360.0
2024-05-02,PSTP007,265.0,35.13,5,360.0
2024-05-03,PSTP007,263.68,31.68,0,360.0
2024-05-04,PSTP007,255.01,36.87,0,360.0
2024-05-05,PSTP007,262.32,36.77,0,360.0
2024-05-06,PSTP007,250.12,34.16,0,360.0
2024-05-07,PSTP007,251.57,38.44,0,360.0
2024-05-08,PSTP007,251.92,35.29,0,360.0
2024-05-09,PSTP007,255.76,32.79,0,360.0
2024-05-10,PSTP007,249.84,31.61,0,360.0
2024-05-11,PSTP007,258.21,35.63,0,360.0
2024-05-12,PSTP007,255.36,34.57,0,360.0
2024-05-13,PSTP007,258.5,32.09,0,360.0
2024-05-14,PSTP007,260.68,32.09,5,360.0
2024-05-15,PSTP007,240.98,33.67,10,360.0
2024-05-16,PSTP007,240.73,35.85,0,360.0
2024-05-17,PSTP007,235.7,34.17,0,360.0
2024-05-18,PSTP007,249.18,35.27,0,360.0
2024-05-19,PSTP007,252.67,32.6,0,360.0
2024-05-20,PSTP007,255.27,33.04,20,360.0
2024-05-21,PSTP007,247.64,36.87,0,360.0
2024-05-22,PSTP007,254.96,35.28,0,360.0
2024-05-23,PSTP007,241.71,33.51,0,360.0
2024-05-24,PSTP007,242.24,30.37,0,360.0
2024-05-25,PSTP007,238.76,32.57,0,360.0
2024-05-26,PSTP007,246.21,33.56,0,360.0
2024-05-27,PSTP007,250.96,37.8,10,360.0
2024-05-28,PSTP007,238.19,32.15,20,360.0
2024-05-29,PSTP007,241.53,32.78,0,360.0
2024-05-30,PSTP007,237.17,33.85,20,360.0
2024-05-31,PSTP007,241.23,32.17,0,360.0
2024-06-01,PSTP007,235.41,27.87,0,360.0
2024-06-02,PSTP007,237.53,34.26,0,360.0
2024-06-03,PSTP007,243.54,34.01,0,360.0
2024-06-04,PSTP007,242.53,31.92,0,360.0
2024-06-05,PSTP007,242.41,28.51,0,360.0
2024-06-06,PSTP007,243.05,30.61,0,360.0
2024-06-07,PSTP007,244.68,33.69,0,360.0
2024-06-08,PSTP007,238.08,31.94,0,360.0
2024-06-09,PSTP007,229.85,33.34,0,360.0
2024-06-10,PSTP007,232.22,36.69,0,360.0
2024-06-11,PSTP007,233.37,34.48,0,360.0
2024-06-12,PSTP007,230.42,27.14,0,360.0
2024-06-13,PSTP007,232.11,31.71,5,360.0
2024-06-14,PSTP007,237.25,30.04,0,360.0
2024-06-15,PSTP007,240.77,32.23,0,360.0
2024-06-16,PSTP007,242.81,30.68,0,360.0
2024-06-17,PSTP007,240.55,33.75,10,360.0
2024-06-18,PSTP007,228.79,31.5,0,360.0
2024-06-19,PSTP007,244.67,30.22,10,360.0
2024-06-20,PSTP007,232.55,29.47,10,360.0
2024-06-21,PSTP007,229.78,31.34,0,360.0
2024-06-22,PSTP007,232.5,34.76,0,360.0
2024-06-23,PSTP007,229.85,29.33,0,360.0
2024-06-24,PSTP007,233.46,31.55,0,360.0
2024-06-25,PSTP007,235.28,32.06,0,360.0
2024-06-26,PSTP007,245.72,34.57,0,360.0
2024-06-27,PSTP007,243.88,29.6,0,360.0
2024-06-28,PSTP007,241.11,31.26,5,360.0
2024-06-29,PSTP007,239.34,34.62,0,360.0
2024-06-30,PSTP007,232.49,31.86,10,360.0
2024-07-01,PSTP007,217.96,30.55,0,360.0
2024-07-02,PSTP007,222.87,30.13,0,360.0
2024-07-03,PSTP007,230.92,31.57,0,360.0
2024-07-04,PSTP007,238.2,29.93,0,360.0
2024-07-05,PSTP007,229.19,29.06,0,360.0
2024-07-06,PSTP007,228.6,29.13,0,360.0
2024-07-07,PSTP007,218.72,30.27,10,360.0
2024-07-08,PSTP007,233.32,31.79,0,360.0
2024-07-09,PSTP007,228.7,29.6,0,360.0
2024-07-10,PSTP007,230.68,30.46,0,360.0
2024-07-11,PSTP007,230.22,28.98,0,360.0
2024-07-12,PSTP007,228.8,31.74,0,360.0
2024-07-13,PSTP007,237.0,28.74,0,360.0
2024-07-14,PSTP007,227.64,29.22,0,360.0
2024-07-15,PSTP007,218.92,30.18,0,360.0
2024-07-16,PSTP007,213.21,31.18,0,360.0
2024-07-17,PSTP007,220.54,27.04,0,360.0
2024-07-18,PSTP007,228.22,29.63,0,360.0
2024-07-19,PSTP007,232.57,26.74,0,360.0
2024-07-20,PSTP007,219.78,28.06,0,360.0
2024-07-21,PSTP007,216.38,26.53,0,360.0
2024-07-22,PSTP007,202.65,24.86,0,360.0
2024-07-23,PSTP007,205.48,30.32,0,360.0
2024-07-24,PSTP007,218.75,25.92,0,360.0
2024-07-25,PSTP007,220.0,28.76,0,360.0
2024-07-26,PSTP007,214.3,27.63,10,360.0
2024-07-27,PSTP007,215.5,27.34,0,360.0
2024-07-28,PSTP007,228.2,28.81,0,360.0
2024-07-29,PSTP007,228.28,27.9,0,360.0
2024-07-30,PSTP007,222.51,31.38,0,360.0
2024-07-31,PSTP007,219.73,26.31,0,360.0
2024-08-01,PSTP007,219.31,29.55,0,360.0
2024-08-02,PSTP007,217.76,22.55,0,360.0
2024-08-03,PSTP007,212.39,27.14,0,360.0
2024-08-04,PSTP007,200.34,27.43,5,360.0
2024-08-05,PSTP007,199.8,27.78,0,360.0
2024-08-06,PSTP007,210.19,26.43,0,360.0
2024-08-07,PSTP007,212.58,24.66,0,360.0
2024-08-08,PSTP007,233.33,29.24,0,360.0
2024-08-09,PSTP007,227.55,24.97,0,360.0
2024-08-10,PSTP007,226.31,29.78,0,360.0
2024-08-11,PSTP007,223.18,23.21,0,360.0
2024-08-12,PSTP007,226.03,27.47,0,360.0
2024-08-13,PSTP007,221.53,26.75,0,360.0
2024-08-14,PSTP007,223.11,26.74,0,360.0
2024-08-15,PSTP007,208.36,23.8,10,360.0
2024-08-16,PSTP007,207.0,24.58,0,360.0
2024-08-17,PSTP007,203.92,26.15,0,360.0
2024-08-18,PSTP007,206.55,26.15,0,360.0
2024-08-19,PSTP007,204.72,28.11,0,360.0
2024-08-20,PSTP007,209.12,26.68,0,360.0
2024-08-21,PSTP007,199.0,23.48,0,360.0
2024-08-22,PSTP007,195.74,22.99,0,360.0
2024-08-23,PSTP007,203.4,24.63,0,360.0
2024-08-24,PSTP007,205.24,26.16,10,360.0
2024-08-25,PSTP007,202.19,24.65,0,360.0
2024-08-26,PSTP007,218.65,24.22,0,360.0
2024-08-27,PSTP007,205.35,24.81,0,360.0
2024-08-28,PSTP007,202.66,28.6,0,360.0
2024-08-29,PSTP007,195.46,22.39,0,360.0
2024-08-30,PSTP007,204.82,23.99,0,360.0
2024-08-31,PSTP007,196.66,24.13,0,360.0
2024-09-01,PSTP007,186.98,25.96,0,360.0
2024-09-02,PSTP007,187.61,23.99,0,360.0
2024-09-03,PSTP007,194.19,22.78,0,360.0
2024-09-04,PSTP007,201.84,26.82,0,360.0
2024-09-05,PSTP007,203.49,22.18,0,360.0
2024-09-06,PSTP007,202.06,26.94,0,360.0
2024-09-07,PSTP007,205.46,23.38,0,360.0
2024-09-08,PSTP007,198.87,27.0,0,360.0
2024-09-09,PSTP007,209.88,20.67,0,360.0
2024-09-10,PSTP007,200.27,22.78,0,360.0
2024-09-11,PSTP007,204.1,21.67,0,360.0
2024-09-12,PSTP007,209.48,24.12,0,360.0
2024-09-13,PSTP007,208.92,25.17,0,360.0
2024-09-14,PSTP007,200.08,28.52,0,360.0
2024-09-15,PSTP007,196.17,21.31,0,360.0
2024-09-16,PSTP007,189.92,22.19,5,360.0
2024-09-17,PSTP007,184.88,25.53,0,360.0
2024-09-18,PSTP007,188.23,28.65,5,360.0
2024-09-19,PSTP007,189.78,25.4,0,360.0
2024-09-20,PSTP007,205.02,22.65,0,360.0
2024-09-21,PSTP007,205.6,22.2,0,360.0
2024-09-22,PSTP007,195.18,26.8,0,360.0
2024-09-23,PSTP007,188.17,18.95,0,360.0
2024-09-24,PSTP007,188.41,23.83,0,360.0
2024-09-25,PSTP007,196.22,25.45,0,360.0
2024-09-26,PSTP007,194.36,23.86,20,360.0
2024-09-27,PSTP007,185.59,23.62,0,360.0
2024-09-28,PSTP007,187.26,26.01,0,360.0
2024-09-29,PSTP007,184.15,22.24,20,360.0
2024-09-30,PSTP007,194.72,27.64,0,360.0
2024-10-01,PSTP007,197.93,25.36,0,360.0
2024-10-02,PSTP007,195.09,22.43,0,360.0
2024-10-03,PSTP007,184.81,24.28,0,360.0
2024-10-04,PSTP007,201.36,25.1,0,360.0
2024-10-05,PSTP007,188.09,23.9,0,360.0
2024-10-06,PSTP007,187.62,25.84,0,360.0
2024-10-07,PSTP007,194.76,21.88,0,360.0
2024-10-08,PSTP007,184.31,24.63,0,360.0
2024-10-09,PSTP007,197.58,22.74,0,360.0
2024-10-10,PSTP007,202.67,24.41,0,360.0
2024-10-11,PSTP007,202.34,22.74,5,360.0
2024-10-12,PSTP007,200.25,19.35,0,360.0
2024-10-13,PSTP007,198.09,25.75,0,360.0
2024-10-14,PSTP007,199.75,25.71,0,360.0
2024-10-15,PSTP007,191.25,27.88,0,360.0
2024-10-16,PSTP007,196.89,25.68,0,360.0
2024-10-17,PSTP007,188.9,23.16,5,360.0
2024-10-18,PSTP007,191.83,25.45,0,360.0
2024-10-19,PSTP007,198.2,24.51,0,360.0
2024-10-20,PSTP007,195.26,26.85,0,360.0
2024-10-21,PSTP007,193.0,24.15,5,360.0
2024-10-22,PSTP007,207.23,24.65,0,360.0
2024-10-23,PSTP007,213.85,25.72,0,360.0
2024-10-24,PSTP007,218.44,21.93,0,360.0
2024-10-25,PSTP007,220.2,20.78,0,360.0
2024-10-26,PSTP007,201.78,27.59,0,360.0
2024-10-27,PSTP007,196.38,26.4,0,360.0
2024-10-28,PSTP007,193.74,24.33,5,360.0
2024-10-29,PSTP007,201.69,23.17,10,360.0
2024-10-30,PSTP007,194.89,20.89,0,360.0
2024-10-31,PSTP007,201.57,25.8,0,360.0
2024-11-01,PSTP007,200.31,22.64,0,360.0
2024-11-02,PSTP007,200.98,23.83,0,360.0
2024-11-03,PSTP007,200.72,22.21,0,360.0
2024-11-04,PSTP007,193.91,24.57,0,360.0
2024-11-05,PSTP007,196.34,22.79,0,360.0
2024-11-06,PSTP007,195.49,26.38,0,360.0
2024-11-07,PSTP007,199.68,27.58,0,360.0
2024-11-08,PSTP007,206.29,28.75,0,360.0
2024-11-09,PSTP007,211.72,26.98,0,360.0
2024-11-10,PSTP007,216.07,26.42,0,360.0
2024-11-11,PSTP007,212.34,29.13,5,360.0
2024-11-12,PSTP007,199.51,23.84,10,360.0
2024-11-13,PSTP007,203.66,23.16,0,360.0
2024-11-14,PSTP007,208.05,24.14,5,360.0
2024-11-15,PSTP007,210.11,27.79,0,360.0
2024-11-16,PSTP007,203.55,25.8,0,360.0
2024-11-17,PSTP007,207.05,27.33,0,360.0
2024-11-18,PSTP007,211.99,27.18,0,360.0
2024-11-19,PSTP007,215.07,30.79,0,360.0
2024-11-20,PSTP007,208.18,27.7,10,360.0
2024-11-21,PSTP007,209.37,30.0,0,360.0
2024-11-22,PSTP007,222.87,27.51,5,360.0
2024-11-23,PSTP007,215.13,25.03,5,360.0
2024-11-24,PSTP007,216.45,28.3,0,360.0
2024-11-25,PSTP007,212.16,27.27,5,360.0
2024-11-26,PSTP007,214.88,25.27,0,360.0
2024-11-27,PSTP007,220.91,26.41,0,360.0
2024-11-28,PSTP007,216.14,25.22,5,360.0
2024-11-29,PSTP007,220.89,29.96,0,360.0
2024-11-30,PSTP007,224.63,29.42,10,360.0
2024-12-01,PSTP007,227.7,23.96,0,360.0
2024-12-02,PSTP007,230.75,24.88,0,360.0
2024-12-03,PSTP007,227.17,28.5,5,360.0
2024-12-04,PSTP007,215.63,23.06,0,360.0
2024-12-05,PSTP007,208.78,25.8,20,360.0
2024-12-06,PSTP007,212.73,25.53,0,360.0
2024-12-07,PSTP007,230.62,31.06,0,360.0
2024-12-08,PSTP007,225.51,25.65,0,360.0
2024-12-09,PSTP007,215.9,30.83,0,360.0
2024-12-10,PSTP007,205.7,26.45,0,360.0
2024-12-11,PSTP007,210.52,26.34,0,360.0
2024-12-12,PSTP007,213.8,24.88,0,360.0
2024-12-13,PSTP007,216.81,29.89,0,360.0
2024-12-14,PSTP007,213.37,28.85,20,360.0
2024-12-15,PSTP007,224.67,29.61,0,360.0
2024-12-16,PSTP007,213.45,29.68,20,360.0
2024-12-17,PSTP007,217.6,32.2,0,360.0
2024-12-18,PSTP007,208.72,24.88,0,360.0
2024-12-19,PSTP007,210.09,31.54,5,360.0
2024-12-20,PSTP007,216.83,28.39,5,360.0
2024-12-21,PSTP007,210.11,26.5,0,360.0
2024-12-22,PSTP007,213.1,28.6,0,360.0
2024-12-23,PSTP007,225.2,27.41,0,360.0
2024-12-24,PSTP007,231.87,31.87,5,360.0
2024-12-25,PSTP007,228.08,27.05,0,360.0
2024-12-26,PSTP007,226.95,33.0,0,360.0
2024-12-27,PSTP007,224.72,31.8,0,360.0
2024-12-28,PSTP007,229.57,31.41,0,360.0
2024-12-29,PSTP007,234.22,28.67,20,360.0
2024-12-30,PSTP007,234.08,27.26,0,360.0
2023-01-01,PSTP008,381.65,28.52,0,600.0
2023-01-02,PSTP008,381.67,31.79,0,600.0
2023-01-03,PSTP008,380.65,29.08,0,600.0
2023-01-04,PSTP008,377.33,29.1,10,600.0
2023-01-05,PSTP008,371.75,33.42,0,600.0
2023-01-06,PSTP008,362.91,31.49,0,600.0
2023-01-07,PSTP008,389.78,32.22,0,600.0
2023-01-08,PSTP008,397.44,32.76,0,600.0
2023-01-09,PSTP008,394.0,30.71,0,600.0
2023-01-10,PSTP008,415.4,31.82,0,600.0
2023-01-11,PSTP008,401.84,29.43,0,600.0
2023-01-12,PSTP008,410.71,34.78,0,600.0
2023-01-13,PSTP008,407.92,30.24,0,600.0
2023-01-14,PSTP008,426.55,29.56,0,600.0
2023-01-15,PSTP008,426.86,32.06,0,600.0
2023-01-16,PSTP008,419.08,35.11,0,600.0
2023-01-17,PSTP008,420.83,30.38,0,600.0
2023-01-18,PSTP008,423.14,34.88,0,600.0
2023-01-19,PSTP008,410.64,32.55,0,600.0
2023-01-20,PSTP008,405.88,31.52,0,600.0
2023-01-21,PSTP008,423.01,28.64,0,600.0
2023-01-22,PSTP008,416.9,31.65,0,600.0
2023-01-23,PSTP008,403.65,32.59,0,600.0
2023-01-24,PSTP008,399.26,31.3,0,600.0
2023-01-25,PSTP008,418.67,31.65,5,600.0
2023-01-26,PSTP008,408.23,34.69,0,600.0
2023-01-27,PSTP008,398.65,29.39,0,600.0
2023-01-28,PSTP008,417.37,32.94,0,600.0
2023-01-29,PSTP008,446.29,33.26,0,600.0
2023-01-30,PSTP008,438.3,30.96,0,600.0
2023-01-31,PSTP008,437.77,35.56,0,600.0
2023-02-01,PSTP008,433.65,31.36,0,600.0
2023-02-02,PSTP008,410.65,33.12,5,600.0
2023-02-03,PSTP008,386.25,32.11,20,600.0
2023-02-04,PSTP008,390.8,33.06,10,600.0
2023-02-05,PSTP008,394.49,29.24,0,600.0
2023-02-06,PSTP008,414.59,34.51,0,600.0
2023-02-07,PSTP008,432.09,35.12,0,600.0
2023-02-08,PSTP008,426.44,34.02,0,600.0
2023-02-09,PSTP008,449.0,33.93,0,600.0
2023-02-10,PSTP008,435.0,30.22,0,600.0
2023-02-11,PSTP008,449.38,33.77,0,600.0
2023-02-12,PSTP008,450.67,32.33,0,600.0
2023-02-13,PSTP008,450.13,36.17,0,600.0
2023-02-14,PSTP008,427.45,32.48,0,600.0
2023-02-15,PSTP008,435.39,36.43,0,600.0
2023-02-16,PSTP008,408.25,32.39,0,600.0
